k	pvalue
333	1.0000000000000002
334	1.0000000000000002
335	1.0000000000000002
336	1.0000000000000002
337	1.0000000000000002
338	1.0000000000000002
339	1.0000000000000002
340	1.0000000000000002
341	1.0000000000000002
342	1.0000000000000002
343	1.0000000000000002
344	1.0000000000000002
345	1.0000000000000002
346	1.0000000000000002
347	1.0000000000000002
348	1.0000000000000002
349	1.0000000000000002
350	1.0000000000000002
351	1.0000000000000002
352	1.0000000000000002
353	1.0
354	1.0
355	1.0
356	0.9999999999999999
357	0.9999999999999997
358	0.9999999999999994
359	0.9999999999999991
360	0.9999999999999988
361	0.9999999999999982
362	0.9999999999999976
363	0.9999999999999966
364	0.9999999999999953
365	0.9999999999999937
366	0.9999999999999915
367	0.9999999999999886
368	0.9999999999999848
369	0.9999999999999797
370	0.999999999999973
371	0.9999999999999644
372	0.9999999999999529
373	0.9999999999999379
374	0.9999999999999185
375	0.999999999999893
376	0.9999999999998599
377	0.9999999999998168
378	0.9999999999997609
379	0.9999999999996885
380	0.9999999999995948
381	0.999999999999474
382	0.9999999999993181
383	0.9999999999991176
384	0.9999999999988599
385	0.9999999999985295
386	0.9999999999981064
387	0.9999999999975655
388	0.9999999999968749
389	0.999999999995995
390	0.9999999999948754
391	0.9999999999934531
392	0.9999999999916492
393	0.999999999989365
394	0.9999999999864768
395	0.9999999999828311
396	0.999999999978236
397	0.9999999999724535
398	0.9999999999651877
399	0.9999999999560727
400	0.9999999999446552
401	0.9999999999303751
402	0.9999999999125425
403	0.999999999890307
404	0.9999999998626236
405	0.9999999998282094
406	0.9999999997854924
407	0.9999999997325482
408	0.9999999996670265
409	0.9999999995860592
410	0.9999999994861538
411	0.9999999993630619
412	0.9999999992116249
413	0.999999999025588
414	0.9999999987973786
415	0.999999998517843
416	0.9999999981759325
417	0.9999999977583311
418	0.9999999972490147
419	0.999999996628728
420	0.9999999958743688
421	0.9999999949582595
422	0.9999999938472903
423	0.9999999925019111
424	0.9999999908749482
425	0.9999999889102174
426	0.9999999865409004
427	0.9999999836876479
428	0.9999999802563654
429	0.9999999761356356
430	0.9999999711937194
431	0.9999999652750723
432	0.9999999581963074
433	0.9999999497415197
434	0.9999999396568834
435	0.9999999276444147
436	0.9999999133547867
437	0.9999998963790612
438	0.9999998762391913
439	0.9999998523771285
440	0.9999998241423477
441	0.9999997907775825
442	0.999999751402541
443	0.9999997049953423
444	0.9999996503713885
445	0.999999586159356
446	0.9999995107739532
447	0.9999994223850589
448	0.9999993188828127
449	0.9999991978381897
450	0.9999990564585408
451	0.9999988915375372
452	0.9999986993988982
453	0.9999984758332314
454	0.9999982160272498
455	0.9999979144845701
456	0.9999975649372285
457	0.9999971602469796
458	0.9999966922953714
459	0.9999961518615101
460	0.9999955284863505
461	0.9999948103222622
462	0.9999939839665376
463	0.9999930342774176
464	0.999991944171123
465	0.9999906943982847
466	0.9999892632980762
467	0.9999876265282567
468	0.999985756769242
469	0.9999836234002294
470	0.9999811921453128
471	0.9999784246874375
472	0.9999752782479662
473	0.9999717051295478
474	0.9999676522199124
475	0.999963060454155
476	0.9999578642330177
477	0.9999519907946403
478	0.9999453595372186
479	0.9999378812899999
480	0.999929457530043
481	0.9999199795421934
482	0.9999093275197626
483	0.9998973696034629
484	0.9998839608562334
485	0.9998689421717037
486	0.9998521391141799
487	0.999833360688203
488	0.9998123980359302
489	0.9997890230608151
490	0.9997629869763314
491	0.9997340187787824
492	0.9997018236435733
493	0.9996660812446987
494	0.9996264439976104
495	0.9995825352260798
496	0.9995339472541611
497	0.9994802394248922
498	0.9994209360479345
499	0.999355524278966
500	0.9992834519342803
501	0.9992041252447251
502	0.9991169065538287
503	0.9990211119657
504	0.998916008949069
505	0.9988008139046216
506	0.9986746897036058
507	0.9985367432065184
508	0.9983860227715272
509	0.998221515763135
510	0.998042146072446
511	0.9978467716612412
512	0.9976341821429044
513	0.9974030964140572
514	0.9971521603515497
515	0.9968799445902099
516	0.9965849423974658
517	0.9962655676616196
518	0.9959201530111541
519	0.9955469480829923
520	0.9951441179580871
521	0.9947097417831041
522	0.9942418115972365
523	0.9937382313833862
524	0.9931968163630176
525	0.9926152925539566
526	0.9919912966102491
527	0.9913223759629065
528	0.9906059892799485
529	0.9898395072635922
530	0.9890202138017418
531	0.9881453074900823
532	0.9872119035400954
533	0.9862170360871652
534	0.9851576609116639
535	0.9840306585844604
536	0.9828328380467194
537	0.9815609406321371
538	0.980211644537897
539	0.9787815697486456
540	0.9772672834156754
541	0.9756653056912795
542	0.9739721160159163
543	0.9721841598534012
544	0.970297855866849
545	0.9683096035255201
546	0.9662157911301161
547	0.9640128042414142
548	0.961697034494463
549	0.9592648887778926
550	0.9567127987552364
551	0.9540372307025426
552	0.9512346956339883
553	0.9483017596847165
554	0.9452350547177159
555	0.9420312891192706
556	0.9386872587453511
557	0.935199857979302
558	0.9315660908593386
559	0.9277830822326993
560	0.9238480888918399
561	0.9197585106468029
562	0.915511901286879
563	0.9111059793838915
564	0.9065386388889136
565	0.9018079594739556
566	0.896912216570167
567	0.8918498910543726
568	0.8866196785363238
569	0.8812204981998792
570	0.8756515011524562
571	0.8699120782384893
572	0.8640018672743125
573	0.8579207596638228
574	0.8516689063564926
575	0.8452467231117575
576	0.8386548950364994
577	0.8318943803652712
578	0.8249664134560423
579	0.8178725069775632
580	0.8106144532679521
581	0.8031943248477529
582	0.7956144740744961
583	0.7878775319296872
584	0.7799864059331182
585	0.771944277183438
586	0.7637545965279875
587	0.7554210798689827
588	0.7469477026172054
589	0.7383386933083762
590	0.7295985264013504
591	0.7207319142811481
592	0.7117437984935802
593	0.7026393402418515
594	0.6934239101789806
595	0.6841030775331438
596	0.6746825986061337
597	0.6651684046879673
598	0.655566589433304
599	0.6458833957476892
600	0.6361252022337486
601	0.6262985092492788
602	0.6164099246307134
603	0.6064661491366963
604	0.596473961667435
605	0.586440204316155
606	0.5763717673093136
607	0.5662755738922811
608	0.556158565216928
609	0.5460276852870148
610	0.5358898660164371
611	0.5257520124542618
612	0.5156209882291103
613	0.5055036012637991
614	0.49540658980927343
615	0.48533660884475516
616	0.47530021688871316
617	0.46530386326275003
618	0.4553538758478141
619	0.44545644936930595
620	0.435617634244669
621	0.42584332602396596
622	0.4161392554507526
623	0.4065109791673027
624	0.3969638710849244
625	0.38750311443676166
626	0.37813369452711904
627	0.3688603921879971
628	0.35968777795020423
629	0.3506202069331351
630	0.3416618144540939
631	0.3328165123549077
632	0.32408798604054484
633	0.3154796922215241
634	0.30699485734911025
635	0.2986364767296251
636	0.29040731430169675
637	0.2823099030579144
638	0.27434654609017334
639	0.26651931823598124
640	0.2588300683011683
641	0.2512804218327951
642	0.24387178441459423
643	0.23660534545601128
644	0.2294820824448302
645	0.22250276563247587
646	0.21566796312038325
647	0.20897804631529973
648	0.20243319572104657
649	0.19603340703409838
650	0.18977849751033996
651	0.18366811257052335
652	0.17770173261226463
653	0.17187867999688178
654	0.16619812617997504
655	0.16065909895537656
656	0.15526048978294235
657	0.15000106117160994
658	0.144879454090196
659	0.13989419537954478
660	0.1350437051408509
661	0.1303263040762607
662	0.12574022075919056
663	0.12128359881318226
664	0.11695450397953185
665	0.11275093105537014
666	0.10867081068533259
667	0.10471201599142235
668	0.10087236902713441
669	0.09714964704336555
670	0.09354158855507338
671	0.09004589919906114
672	0.08666025737465083
673	0.08338231966035291
674	0.08020972600094589
675	0.07714010466063817
676	0.07417107693918926
677	0.07130026164901981
678	0.06852527935243258
679	0.06584375635909734
680	0.06325332848492284
681	0.060751644574341235
682	0.05833636978886995
683	0.05600518866558638
684	0.053755807949857105
685	0.05158595920730137
686	0.04949340122054252
687	0.047475922176809356
688	0.04553134165289531
689	0.04365751240436745
690	0.0418523219662418
691	0.04011369407260891
692	0.03843958990290612
693	0.03682800916269281
694	0.03527699100689601
695	0.03378461481355707
696	0.03234900081613098
697	0.030968310602368845
698	0.029640747487756577
699	0.028364556771389812
700	0.027138025882041242
701	0.025959484422024382
702	0.02482730411627976
703	0.023739898673909597
704	0.022695723569167166
705	0.021693275748670818
706	0.020731093271361852
707	0.019807754887463457
708	0.01892187956242659
709	0.01807212595157078
710	0.017257191830844842
711	0.016475813488847354
712	0.01572676508496034
713	0.015008857978164446
714	0.014320940030821095
715	0.013661894891428182
716	0.013030641260082312
717	0.012426132140113205
718	0.011847354079095746
719	0.011293326402193738
720	0.01076310044054604
721	0.010255758757172951
722	0.009770414372656876
723	0.009306209992638993
724	0.00886231723897089
725	0.008437935886169286
726	0.008032293104641337
727	0.0076446427119787105
728	0.007274264433460227
729	0.006920463172755119
730	0.006582568293681856
731	0.006259932913750726
732	0.0059519332101016925
733	0.0056579677383418936
734	0.005377456764689582
735	0.0051098416117425025
736	0.004854584018108404
737	0.004611165512063325
738	0.004379086799338675
739	0.0041578671650808145
740	0.003947043889976178
741	0.0037461716804905636
742	0.003554822113132696
743	0.003372583092618806
744	0.003199058323786784
745	0.0030338667970844775
746	0.002876642287437064
747	0.002727032866282273
748	0.0025847004265495133
749	0.00244932022034908
750	0.0023205804091304826
751	0.002198181626063954
752	0.0020818365503963232
753	0.001971269493531233
754	0.0018662159965839443
755	0.0017664224391624947
756	0.0016716456591294986
757	0.0015816525831022176
758	0.0014962198674525545
759	0.0014151335495731132
760	0.0013381887091803186
761	0.0012651891394307043
762	0.0011959470276316634
763	0.0011302826453332626
764	0.0010680240475929074
765	0.0010090067812097863
766	0.0009530736017309986
767	0.0009000741990360245
768	0.0008498649313107637
769	0.0008023085672266611
770	0.0007572740361444754
771	0.0007146361861660159
772	0.000674275549860664
773	0.0006360781174967245
774	0.0005999351176106093
775	0.0005657428047495865
776	0.0005334022542262938
777	0.0005028191637254933
778	0.00047390366160561265
779	0.0004465701217395037
780	0.00042073698474059316
781	0.00039632658542220134
782	0.00037326498633929615
783	0.0003514818172633494
784	0.00033091012044229423
785	0.0003114862014988624
786	0.0002931494858218254
787	0.00027584238030590444
788	0.0002595101402973467
789	0.0002441007416034206
790	0.00022956475742536575
791	0.00021585524007566598
792	0.00020292760734188375
793	0.0001907395333607412
794	0.00017925084386763852
795	0.00016842341568837864
796	0.000158221080341532
797	0.000148609531621609
798	0.00013955623703503138
799	0.00013103035296280153
800	0.0001230026434257449
801	0.00011544540233027712
802	0.00010833237907478313
803	0.00010163870739891289
804	9.534083736038942e-05
805	8.9416470326268e-05
806	8.384449686800466e-05
807	7.860493745215008e-05
808	7.367888582100065e-05
809	6.904845496009216e-05
810	6.469672555201028e-05
811	6.060769681860972e-05
812	5.6766239656373466e-05
813	5.315805197230049e-05
814	4.9769616130370875e-05
815	4.6588158421308686e-05
816	4.3601610471021924e-05
817	4.07985725057565e-05
818	3.816827839463861e-05
819	3.570056239289844e-05
820	3.33858275116623e-05
821	3.1215015442763643e-05
822	2.9179577969550827e-05
823	2.727144979716159e-05
824	2.5483022738180513e-05
825	2.3807121191998763e-05
826	2.223697885854971e-05
827	2.0766216629395714e-05
828	1.938882160139132e-05
829	1.80991271603416e-05
830	1.6891794084210982e-05
831	1.5761792617516753e-05
832	1.4704385470559982e-05
833	1.3715111699105482e-05
834	1.278977142202115e-05
835	1.1924411336223707e-05
836	1.1115310990055113e-05
837	1.0358969777929203e-05
838	9.652094620744052e-06
839	8.991588298151453e-06
840	8.374538400311857e-06
841	7.798206868241999e-06
842	7.2600200932844115e-06
843	6.75755954759405e-06
844	6.288552918848189e-06
845	5.850865723643841e-06
846	5.442493375252652e-06
847	5.061553682558207e-06
848	4.70627975810684e-06
849	4.37501331426122e-06
850	4.066198327458269e-06
851	3.7783750515404802e-06
852	3.510174362054379e-06
853	3.2603124142927527e-06
854	3.0275855987005535e-06
855	2.8108657780689034e-06
856	2.6090957917093543e-06
857	2.421285212532868e-06
858	2.246506343656086e-06
859	2.0838904418231424e-06
860	1.9326241555655978e-06
861	1.7919461666275783e-06
862	1.6611440237590057e-06
863	1.5395511585284458e-06
864	1.4265440733294434e-06
865	1.3215396922516894e-06
866	1.2239928659620224e-06
867	1.13339402219119e-06
868	1.0492669538514713e-06
869	9.71166737218836e-07
870	8.986777730020976e-07
871	8.314119434914744e-07
872	7.690068793310822e-07
873	7.111243297947668e-07
874	6.574486307633774e-07
875	6.076852649046874e-07
876	5.615595088454813e-07
877	5.188151623995464e-07
878	4.792133551760493e-07
879	4.425314261407323e-07
880	4.0856187193808074e-07
881	3.7711136000671075e-07
882	3.4799980273320624e-07
883	3.2105948909204605e-07
884	2.9613427041159107e-07
885	2.73078797088824e-07
886	2.5175780324908443e-07
887	2.3204543651187472e-07
888	2.1382463018030055e-07
889	1.969865153202882e-07
890	1.8142987033670794e-07
891	1.6706060578733762e-07
892	1.5379128230250712e-07
893	1.4154065959864556e-07
894	1.3023327468808125e-07
895	1.19799047495627e-07
896	1.1017291219500766e-07
897	1.0129447267530823e-07
898	9.310768063960835e-08
899	8.556053492506416e-08
900	7.860480071612251e-08
901	7.21957474005679e-08
902	6.629190389186959e-08
903	6.085483031107287e-08
904	5.5848904987423757e-08
905	5.1241125799242024e-08
906	4.7000924935425766e-08
907	4.3099996213567665e-08
908	3.951213414314194e-08
909	3.621308397174966e-08
910	3.318040199912647e-08
911	3.0393325487675236e-08
912	2.7832651539819563e-08
913	2.5480624351610895e-08
914	2.332083028889144e-08
915	2.133810026703604e-08
916	1.9518418947979373e-08
917	1.7848840298992752e-08
918	1.6317409086608862e-08
919	1.491308790630282e-08
920	1.3625689374116716e-08
921	1.2445813130453881e-08
922	1.1364787328852493e-08
923	1.037461430375602e-08
924	9.467920131210671e-09
925	8.637907815106372e-09
926	7.878313849112504e-09
927	7.183367920903713e-09
928	6.547755540691358e-09
929	5.9665833905301e-09
930	5.435347204413258e-09
931	4.949902001858925e-09
932	4.5064345095716695e-09
933	4.101437616890097e-09
934	3.731686721143375e-09
935	3.394217828783711e-09
936	3.0863072872767047e-09
937	2.8054530312553604e-09
938	2.5493572344137855e-09
939	2.3159102660654016e-09
940	2.103175858252018e-09
941	1.9093773957928662e-09
942	1.732885247736588e-09
943	1.5722050643504956e-09
944	1.4259669690753621e-09
945	1.2929155798150046e-09
946	1.171900798539839e-09
947	1.0618693124838346e-09
948	9.618567542246887e-10
949	8.709804716759911e-10
950	7.884328625055138e-10
951	7.134752307416957e-10
952	6.4543212635642e-10
953	5.836861314308865e-10
954	5.276730591361251e-10
955	4.768775342034981e-10
956	4.3082892583502985e-10
957	3.890976061201162e-10
958	3.512915089942541e-10
959	3.1705296660697446e-10
960	2.8605580166923336e-10
961	2.58002655933747e-10
962	2.3262253643322823e-10
963	2.0966856246871943e-10
964	1.889158976102799e-10
965	1.7015985215177658e-10
966	1.5321414255662147e-10
967	1.3790929544774168e-10
968	1.2409118463828215e-10
969	1.1161969057454274e-10
970	1.0036747237415235e-10
971	9.021884339488824e-11
972	8.106874196694261e-11
973	7.28217895676827e-11
974	6.539142931659517e-11
975	5.86991382225052e-11
976	5.267370712842797e-11
977	4.725058277444819e-11
978	4.2371266838541284e-11
979	3.798276722177861e-11
980	3.4037097220254794e-11
981	3.0490818573528453e-11
982	2.730462470042645e-11
983	2.4442960729635434e-11
984	2.1873677206362794e-11
985	1.9567714609148684e-11
986	1.749881604418626e-11
987	1.5643265699695596e-11
988	1.3979650841324607e-11
989	1.2488645312460516e-11
990	1.1152812671879665e-11
991	9.956427256410701e-12
992	8.885311599235361e-12
993	7.926688766024009e-12
994	7.069048292160982e-12
995	6.3020245156543664e-12
996	5.616286202686711e-12
997	5.0034364568347045e-12
998	4.455921989403953e-12
999	3.966950907681293e-12
1000	3.530418250748893e-12
1001	3.140838569339987e-12
1002	2.7932849075152767e-12
1003	2.483333600137867e-12
1004	2.2070143516258558e-12
1005	1.9607651086385496e-12
1006	1.7413912825497587e-12
1007	1.5460289170989618e-12
1008	1.3721114327827791e-12
1009	1.217339612628011e-12
1010	1.0796545242247712e-12
1011	9.572131005262748e-13
1012	8.483661271550182e-13
1013	7.516384069908841e-13
1014	6.657108938374165e-13
1015	5.894046061360856e-13
1016	5.216661491793999e-13
1017	4.615546902046925e-13
1018	4.0823024526231614e-13
1019	3.609431499654629e-13
1020	3.1902459825470067e-13
1021	2.818781442504333e-13
1022	2.4897207221458256e-13
1023	2.198325486846023e-13
1024	1.9403747905755886e-13
1025	1.7121099836162317e-13
1026	1.5101853272340363e-13
1027	1.331623741828394e-13
1028	1.1737771707859814e-13
1029	1.034291092770937e-13
1030	9.110727609401719e-14
1031	8.02262789013736e-14
1032	7.062097416446645e-14
1033	6.214474204775488e-14
1034	5.46674567985982e-14
1035	4.807367389336856e-14
1036	4.2261011438386094e-14
1037	3.7138705583378113e-14
1038	3.262632175025773e-14
1039	2.8652605325523744e-14
1040	2.5154457129229705e-14
1041	2.2076020474312858e-14
1042	1.936786798261725e-14
1043	1.6986277542302243e-14
1044	1.4892587888318748e-14
1045	1.3052625274903499e-14
1046	1.1436193597173458e-14
1047	1.00166211174861e-14
1048	8.770357669983059e-15
1049	7.676616861546532e-15
1050	6.7170583664215595e-15
1051	5.875505931481171e-15
1052	5.1376971753933635e-15
1053	4.491061683106879e-15
1054	3.92452427190122e-15
1055	3.4283306410919564e-15
1056	2.993892918263685e-15
1057	2.613652884163641e-15
1058	2.280960899326973e-15
1059	1.989968771003381e-15
1060	1.7355349916171699e-15
1061	1.5131409521631712e-15
1062	1.3188168877317484e-15
1063	1.1490764496699776e-15
1064	1.0008589214352045e-15
1065	8.71478204521496e-16
1066	7.585777983244903e-16
1067	6.600910847001167e-16
1068	5.742063053861123e-16
1069	4.993356893960222e-16
1070	4.3408824886457045e-16
1071	3.7724581642901816e-16
1072	3.2774194579841344e-16
1073	2.8464334034042653e-16
1074	2.4713351288606295e-16
1075	2.1449841403630607e-16
1076	1.861137965181402e-16
1077	1.6143410999720555e-16
1078	1.3998274458332839e-16
1079	1.213434623966048e-16
1080	1.0515287529299167e-16
1081	9.109384344531789e-17
1082	7.888968417527483e-17
1083	6.829909344580366e-17
1084	5.911169393995142e-17
1085	5.11441338397456e-17
1086	4.423666942665446e-17
1087	3.825017258703705e-17
1088	3.3063511340280444e-17
1089	2.857125771957441e-17
1090	2.4681682819348317e-17
1091	2.131500366265813e-17
1092	1.840185081036568e-17
1093	1.5881929397580835e-17
1094	1.3702849599934502e-17
1095	1.181910545461844e-17
1096	1.0191183534712195e-17
1097	8.784785240838819e-18
1098	7.570148467735059e-18
1099	6.521456156837304e-18
1100	5.616320787768715e-18
1101	4.8353352166912975e-18
1102	4.1616814600020325e-18
1103	3.58079006737955e-18
1104	3.080043646023659e-18
1105	2.6485189033562266e-18
1106	2.276762281960074e-18
1107	1.956594880030459e-18
1108	1.680942893607229e-18
1109	1.4436902926085136e-18
1110	1.2395508593657422e-18
1111	1.0639570831588973e-18
1112	9.129637235084258e-19
1113	7.831641342740426e-19
1114	6.716176848507608e-19
1115	5.757868282570453e-19
1116	4.9348255247629e-19
1117	4.2281711437798044e-19
1118	3.6216309784106587e-19
1119	3.101179619039294e-19
1120	2.6547335313311804e-19
1121	2.271885509201176e-19
1122	1.9436749682141106e-19
1123	1.6623893087695492e-19
1124	1.421392204129687e-19
1125	1.2149752132728823e-19
1126	1.0382295929519192e-19
1127	8.869355961804157e-20
1128	7.574669035181682e-20
1129	6.467081458463306e-20
1130	5.519837488226512e-20
1131	4.7099656513513575e-20
1132	4.0177496561533925e-20
1133	3.42627238235325e-20
1134	2.921022984909574e-20
1135	2.489558487194168e-20
1136	2.1212124017185087e-20
1137	1.806843924828453e-20
1138	1.53862212569448e-20
1139	1.309840307155911e-20
1140	1.1147563718754105e-20
1141	9.484555951832245e-21
1142	8.06732697565645e-21
1143	6.859905350926318e-21
1144	5.831530939806011e-21
1145	4.955907935930996e-21
1146	4.210563771378556e-21
1147	3.576299068941298e-21
1148	3.0367158600940466e-21
1149	2.57781306088821e-21
1150	2.187639727371548e-21
1151	1.8559979317461364e-21
1152	1.5741882387161835e-21
1153	1.3347917429329603e-21
1154	1.1314834744211648e-21
1155	9.588727078221309e-22
1156	8.123663391884662e-22
1157	6.8805203473589e-22
1158	5.825983213617617e-22
1159	4.931691892177615e-22
1160	4.1735112111773744e-22
1161	3.5309075979729997e-22
1162	2.9864167869371257e-22
1163	2.525189407469359e-22
1164	2.1346031771080903e-22
1165	1.8039320390086316e-22
1166	1.5240639689587986e-22
1167	1.2872603664785263e-22
1168	1.0869509649261379e-22
1169	9.175590706338371e-23
1170	7.74352691355653e-23
1171	6.533177573295358e-23
